hero_a,hero_b,counter_score
31,4,-0.005703000000000014
31,6,-0.028633999999999993
31,7,-0.028864
31,8,-0.06046499999999999
31,10,0.011975999999999987
31,11,-0.042406
31,12,0.007317000000000018
31,13,-0.015967999999999982
31,14,0.06026100000000001
31,15,0.059083
31,16,-0.04427300000000001
31,17,0.012194999999999956
31,18,-0.03310999999999997
31,19,0.01597599999999999
31,20,-0.05860799999999999
31,25,0.009294000000000024
31,27,0.013793000000000055
31,35,-0.004518000000000022
31,50,-0.02180500000000002
31,52,0.100414
31,58,-0.027675000000000005
31,60,0.04696100000000003
31,63,0.011110999999999982
31,64,-0.007834000000000008
31,65,0.006813999999999987
31,66,-0.027102999999999988
31,67,-0.01774500000000001
31,69,-0.027571000000000012
31,72,0.03752999999999995
31,76,0.0
31,77,-0.011481999999999992
31,79,0.05588199999999999
31,80,-0.006056999999999979
31,81,-0.040615999999999985
35,1,0.093333
35,2,0.0031649999999999734
35,3,0.012063999999999964
35,4,-0.042372999999999994
35,6,0.040615999999999985
35,7,-0.036183999999999994
35,8,-0.055172
35,10,0.04205599999999998
35,11,-0.025083999999999995
35,12,-0.019573000000000007
35,13,0.0044640000000000235
35,14,0.02201299999999995
