hero_a,hero_b,counter_score
63,17,0.018986999999999976
63,18,-0.05579899999999999
63,19,0.019279999999999964
63,20,-0.05609799999999998
63,25,-0.008402999999999994
63,27,-0.008960999999999997
63,31,-0.009091000000000016
63,35,0.021604999999999985
63,50,-0.039773
63,52,0.10173200000000004
63,58,-0.028169
63,60,0.04589399999999999
63,64,-0.04513299999999998
63,65,-0.05271100000000001
63,66,-0.0035209999999999964
63,67,-0.016529000000000016
63,69,-0.033835000000000004
63,72,-0.03809499999999999
63,76,-0.033708000000000016
63,77,-0.08504699999999998
63,79,0.023809999999999998
63,80,-0.072581
63,81,-0.06324600000000002
64,1,0.02489600000000003
64,2,-0.03627799999999998
64,3,0.010603999999999947
64,4,-0.01041700000000001
64,6,-0.0015020000000000033
64,7,-0.04063899999999998
64,8,-0.06581999999999999
64,10,0.023147999999999946
64,11,-0.03229399999999999
64,12,0.01693
64,13,-0.005796000000000023
64,14,0.08241799999999999
64,15,0.06855599999999995
64,16,-0.038941
64,17,0.07095700000000005
64,18,-0.04939500000000002
64,19,0.02919700000000003
64,20,-0.04005900000000001
64,25,0.026859999999999995
64,27,0.028997999999999968
64,31,0.0036760000000000126
64,35,-0.02236100000000002
64,50,0.006002999999999981
64,52,0.128062
64,58,-0.005747000000000002
64,60,0.03627800000000003
64,63,0.04513299999999998
64,65,-0.008257000000000014
64,66,0.03543300000000005
64,67,0.021530999999999967
64,69,0.0032889999999999864
64,72,0.06266000000000005
64,76,0.016819999999999946
64,77,-0.011162999999999978
64,79,0.10213099999999997
64,80,-0.0025470000000000215
64,81,0.014881000000000033
65,1,0.011727000000000043
65,2,0.007395999999999958
65,3,-0.017803999999999987
65,4,0.019525000000000015
65,6,-0.00655
65,7,-0.021886000000000017
65,8,-0.04663800000000001
65,10,0.044242000000000004
65,11,-0.02995399999999998
65,12,0.03543300000000005
65,13,-0.0039060000000000206
65,14,0.03521099999999999
65,15,0.033332999999999946
65,16,-0.019044000000000005
65,17,-0.0016079999999999983
65,18,-0.03212100000000001
65,19,0.03778300000000001
65,20,-0.03823199999999999
65,25,0.02671800000000002
65,27,0.02671800000000002
65,31,-0.007184999999999997
65,35,-0.011463999999999974
65,50,-0.018091999999999997
65,52,0.094912
65,58,-0.04285699999999998
65,60,0.04603199999999996
65,63,0.05271099999999995
65,64,0.008256999999999959
65,66,-0.007722000000000007
65,67,0.03089200000000003
