match_id,team_a_strength_score,team_b_strength_score
64284559,14.0,14.0
64285023,14.0,14.0
64285915,14.0,14.0
64288088,14.0,14.0
64288599,14.0,14.0
64291515,14.0,14.0
64291568,14.0,14.0
64294724,14.0,14.0
64296028,14.0,14.0
64297073,14.0,14.0
64297872,14.0,14.0
64298574,14.0,14.0
64299362,14.0,14.0
64302739,14.0,14.0
64303461,14.0,14.0
64304205,14.0,14.0
64305980,14.0,14.0
64306018,14.0,14.0
64307426,14.0,14.0
64307876,14.0,14.0
64308027,14.0,14.0
64309629,14.0,14.0
64310115,14.0,14.0
64311443,14.0,14.0
64312039,14.0,14.0
64312947,14.0,14.0
64313345,14.0,14.0
64314773,14.0,14.0
64315085,14.0,14.0
64315287,14.0,14.0
64315976,14.0,14.0
64316455,14.0,14.0
64317946,14.0,14.0
64318871,14.0,14.0
64321886,14.0,14.0
64322116,14.0,14.0
64322550,14.0,14.0
64323144,14.0,14.0
64324048,14.0,14.0
64324483,14.0,14.0
64325098,14.0,14.0
64325386,14.0,14.0
64326159,14.0,14.0
64326479,14.0,14.0
64327320,14.0,14.0
64328325,14.0,14.0
64330251,14.0,14.0
64330404,14.0,14.0
64331428,14.0,14.0
64332782,14.0,14.0
64333760,14.0,14.0
64334501,14.0,14.0
64334921,14.0,14.0
64335897,14.0,14.0
64336113,14.0,14.0
64336535,14.0,14.0
64337056,14.0,14.0
64337571,14.0,14.0
64338264,14.0,14.0
64338653,14.0,14.0
64339311,14.0,14.0
64340269,14.0,14.0
64341378,14.0,14.0
64342141,14.0,14.0
64343190,14.0,14.0
64343888,14.0,14.0
64344842,14.0,14.0
64345500,14.0,14.0
64346115,14.0,14.0
64346758,14.0,14.0
64346898,14.0,14.0
64347231,14.0,14.0
64347348,14.0,14.0
64348011,14.0,14.0
64350248,14.0,14.0
64350466,14.0,14.0
64351390,14.0,14.0
64351877,14.0,14.0
64352797,14.0,14.0
64353686,14.0,14.0
64354394,14.0,14.0
64354780,14.0,14.0
64354802,14.0,14.0
64355391,14.0,14.0
64355507,14.0,14.0
64355790,14.0,14.0
64356109,14.0,14.0
64357472,14.0,14.0
64357721,14.0,14.0
64358733,14.0,14.0
64359013,14.0,14.0
64359440,14.0,14.0
64360101,14.0,14.0
64361530,14.0,14.0
64361805,14.0,14.0
64362744,14.0,14.0
64363049,14.0,14.0
64363352,14.0,14.0
64364050,14.0,14.0
64364329,14.0,14.0
64365052,14.0,14.0
64367631,14.0,14.0
64367767,14.0,14.0
64367896,14.0,14.0
64368349,14.0,14.0
64368402,14.0,14.0
64369946,14.0,14.0
64369954,14.0,14.0
64370193,14.0,14.0
64371141,14.0,14.0
64371361,14.0,14.0
64372101,14.0,14.0
64372284,14.0,14.0
64373708,14.0,14.0
64374020,14.0,14.0
64374100,14.0,14.0
64374571,14.0,14.0
64375176,14.0,14.0
64375186,14.0,14.0
64376968,14.0,14.0
64377340,14.0,14.0
64377649,14.0,14.0
64377652,14.0,14.0
64377952,14.0,14.0
64378717,14.0,14.0
64379301,14.0,14.0
64380286,14.0,14.0
64382191,14.0,14.0
64382625,14.0,14.0
64383748,14.0,14.0
64383811,14.0,14.0
64384056,14.0,14.0
64384563,14.0,14.0
64385331,14.0,14.0
64385718,14.0,14.0
64386543,14.0,14.0
64388270,14.0,14.0
64388600,14.0,14.0
64388602,14.0,14.0
64389624,14.0,14.0
64390517,14.0,14.0
64390717,14.0,14.0
64391243,14.0,14.0
64391778,14.0,14.0
64391907,14.0,14.0
64392624,14.0,14.0
64393551,14.0,14.0
64393983,14.0,14.0
64394060,14.0,14.0
64394714,14.0,14.0
64395059,14.0,14.0
64395346,14.0,14.0
64395670,14.0,14.0
64395845,14.0,14.0
64396373,14.0,14.0
64396571,14.0,14.0
64397594,14.0,14.0
64398579,14.0,14.0
64398647,14.0,14.0
64399364,14.0,14.0
64399665,14.0,14.0
64400181,14.0,14.0
64400618,14.0,14.0
64400904,14.0,14.0
64402001,14.0,14.0
64402533,14.0,14.0
64403111,14.0,14.0
64403460,14.0,14.0
64403780,14.0,14.0
64404795,14.0,14.0
64405333,14.0,14.0
64405763,14.0,14.0
64406201,14.0,14.0
64406837,14.0,14.0
64407129,14.0,14.0
64407491,14.0,14.0
64407537,14.0,14.0
64407574,14.0,14.0
64408216,14.0,14.0
64408446,14.0,14.0
64408755,14.0,14.0
64409321,14.0,14.0
64410158,14.0,14.0
64410999,14.0,14.0
64411241,14.0,14.0
64411639,14.0,14.0
64411850,14.0,14.0
64412328,14.0,14.0
64412401,14.0,14.0
64412937,14.0,14.0
64413122,14.0,14.0
64413589,14.0,14.0
64414413,14.0,14.0
64414552,14.0,14.0
64415793,14.0,14.0
64415898,14.0,14.0
64416580,14.0,14.0
64416982,14.0,14.0
64417074,14.0,14.0
64418221,14.0,14.0
64418400,14.0,14.0
64418793,14.0,14.0
64418876,14.0,14.0
64419734,14.0,14.0
64420662,14.0,14.0
64421656,14.0,14.0
64422083,14.0,14.0
64422141,14.0,14.0
64423047,14.0,14.0
64423324,14.0,14.0
64423449,14.0,14.0
64423619,14.0,14.0
64425134,14.0,14.0
64425136,14.0,14.0
64425150,14.0,14.0
64425419,14.0,14.0
64425753,14.0,14.0
64425967,14.0,14.0
64426488,14.0,14.0
64427446,14.0,14.0
64427966,14.0,14.0
64428251,14.0,14.0
64428834,14.0,14.0
64429785,14.0,14.0
64430047,14.0,14.0
64430132,14.0,14.0
64430414,14.0,14.0
64431019,14.0,14.0
64431153,14.0,14.0
64431856,14.0,14.0
64432972,14.0,14.0
64433176,14.0,14.0
64433529,14.0,14.0
64433959,14.0,14.0
64434351,14.0,14.0
64435059,14.0,14.0
64435166,14.0,14.0
64435756,14.0,14.0
64436559,14.0,14.0
64437598,14.0,14.0
64437817,14.0,14.0
64437997,14.0,14.0
64439040,14.0,14.0
64439732,14.0,14.0
64440236,14.0,14.0
64440861,14.0,14.0
64441414,14.0,14.0
64441604,14.0,14.0
64441673,14.0,14.0
64442075,14.0,14.0
64443102,14.0,14.0
64443256,14.0,14.0
64445110,14.0,14.0
64445934,14.0,14.0
64446167,14.0,14.0
64448035,14.0,14.0
64448202,14.0,14.0
64448851,14.0,14.0
64449126,14.0,14.0
64449342,14.0,14.0
64449597,14.0,14.0
64450654,14.0,14.0
64451189,14.0,14.0
64451661,14.0,14.0
64452750,14.0,14.0
64453696,14.0,14.0
64454332,14.0,14.0
64454399,14.0,14.0
64454593,14.0,14.0
64455456,14.0,14.0
64456898,14.0,14.0
64456982,14.0,14.0
64457127,14.0,14.0
64457207,14.0,14.0
64457790,14.0,14.0
64458236,14.0,14.0
64459147,14.0,14.0
64459641,14.0,14.0
64460483,14.0,14.0
64461591,14.0,14.0
64462086,14.0,14.0
64463505,14.0,14.0
64463899,14.0,14.0
64465243,14.0,14.0
64465616,14.0,14.0
64465991,14.0,14.0
64466761,14.0,14.0
64466847,14.0,14.0
64466886,14.0,14.0
64467070,14.0,14.0
64468331,14.0,14.0
64468827,14.0,14.0
64469355,14.0,14.0
64469723,14.0,14.0
64469904,14.0,14.0
64471159,14.0,14.0
64471436,14.0,14.0
64472059,14.0,14.0
64472941,14.0,14.0
64474031,14.0,14.0
64474354,14.0,14.0
64475232,14.0,14.0
64476204,14.0,14.0
64476404,14.0,14.0
64477929,14.0,14.0
64478521,14.0,14.0
64479157,14.0,14.0
64479356,14.0,14.0
64480742,14.0,14.0
64480786,14.0,14.0
64481010,14.0,14.0
64482241,14.0,14.0
64482966,14.0,14.0
64483561,14.0,14.0
64484036,14.0,14.0
64484084,14.0,14.0
64485361,14.0,14.0
64486207,14.0,14.0
64486339,14.0,14.0
64486732,14.0,14.0
64486915,14.0,14.0
64487974,14.0,14.0
64489874,14.0,14.0
64490286,14.0,14.0
64490669,14.0,14.0
64491086,14.0,14.0
64491449,14.0,14.0
64492720,14.0,14.0
64493354,14.0,14.0
64494917,14.0,14.0
64495038,14.0,14.0
64495475,14.0,14.0
64495535,14.0,14.0
64496328,14.0,14.0
64496900,14.0,14.0
64497849,14.0,14.0
64498161,14.0,14.0
64498571,14.0,14.0
64498970,14.0,14.0
64500366,14.0,14.0
64500650,14.0,14.0
64502141,14.0,14.0
64502424,14.0,14.0
64502758,14.0,14.0
64502887,14.0,14.0
64503643,14.0,14.0
64504361,14.0,14.0
64504443,14.0,14.0
64504715,14.0,14.0
64504926,14.0,14.0
64507111,14.0,14.0
64507280,14.0,14.0
64507775,14.0,14.0
64508300,14.0,14.0
64508890,14.0,14.0
64509663,14.0,14.0
64509938,14.0,14.0
64510862,14.0,14.0
64510901,14.0,14.0
64511456,14.0,14.0
64512457,14.0,14.0
64512829,14.0,14.0
64513159,14.0,14.0
64513949,14.0,14.0
64513950,14.0,14.0
64514089,14.0,14.0
64515293,14.0,14.0
64515943,14.0,14.0
64516589,14.0,14.0
64517798,14.0,14.0
64517939,14.0,14.0
64518213,14.0,14.0
64519060,14.0,14.0
64519726,14.0,14.0
64520674,14.0,14.0
64521114,14.0,14.0
64521351,14.0,14.0
64522149,14.0,14.0
64522869,14.0,14.0
64523326,14.0,14.0
64523394,14.0,14.0
64524297,14.0,14.0
64524634,14.0,14.0
64525643,14.0,14.0
64526221,14.0,14.0
64528162,14.0,14.0
64528198,14.0,14.0
64528727,14.0,14.0
64529218,14.0,14.0
64530420,14.0,14.0
64531404,14.0,14.0
64531542,14.0,14.0
64532419,14.0,14.0
64532738,14.0,14.0
64533422,14.0,14.0
64533680,14.0,14.0
64534141,14.0,14.0
64535031,14.0,14.0
64535344,14.0,14.0
64535832,14.0,14.0
64536522,14.0,14.0
64537185,14.0,14.0
64537874,14.0,14.0
64538073,14.0,14.0
64539058,14.0,14.0
64539806,14.0,14.0
64540428,14.0,14.0
64540905,14.0,14.0
64541725,14.0,14.0
64542538,14.0,14.0
64543301,14.0,14.0
64544085,14.0,14.0
64544122,14.0,14.0
64544450,14.0,14.0
64544998,14.0,14.0
64545181,14.0,14.0
64545953,14.0,14.0
64546752,14.0,14.0
64547026,14.0,14.0
64547166,14.0,14.0
64548272,14.0,14.0
64548790,14.0,14.0
64548865,14.0,14.0
64549681,14.0,14.0
64550565,14.0,14.0
64552348,14.0,14.0
64552815,14.0,14.0
64552945,14.0,14.0
64554143,14.0,14.0
64554681,14.0,14.0
64554845,14.0,14.0
64556060,14.0,14.0
64556947,14.0,14.0
64557078,14.0,14.0
64557411,14.0,14.0
64558171,14.0,14.0
64558320,14.0,14.0
64559486,14.0,14.0
64560231,14.0,14.0
64560535,14.0,14.0
64560677,14.0,14.0
64561027,14.0,14.0
64562584,14.0,14.0
64563437,14.0,14.0
64564017,14.0,14.0
64565340,14.0,14.0
64566160,14.0,14.0
64566269,14.0,14.0
64567452,14.0,14.0
64568913,14.0,14.0
64569642,14.0,14.0
64570532,14.0,14.0
64570572,14.0,14.0
64571502,14.0,14.0
64572280,14.0,14.0
64573773,14.0,14.0
64574591,14.0,14.0
64575735,14.0,14.0
64577386,14.0,14.0
64579422,14.0,14.0
64579669,14.0,14.0
64580219,14.0,14.0
64580872,14.0,14.0
64581888,14.0,14.0
64582826,14.0,14.0
64583135,14.0,14.0
64583991,14.0,14.0
64585086,14.0,14.0
64585347,14.0,14.0
64585988,14.0,14.0
64586134,14.0,14.0
64588358,14.0,14.0
64588776,14.0,14.0
64589703,14.0,14.0
64590215,14.0,14.0
64590880,14.0,14.0
64591661,14.0,14.0
64592026,14.0,14.0
64592338,14.0,14.0
64593784,14.0,14.0
64594190,14.0,14.0
64595878,14.0,14.0
64596571,14.0,14.0
64597677,14.0,14.0
64597782,14.0,14.0
64599191,14.0,14.0
64601517,14.0,14.0
64601713,14.0,14.0
64601977,14.0,14.0
64602884,14.0,14.0
64603196,14.0,14.0
64604520,14.0,14.0
64604851,14.0,14.0
64606559,14.0,14.0
64607407,14.0,14.0
64607434,14.0,14.0
64608701,14.0,14.0
64610228,14.0,14.0
64611268,14.0,14.0
64612291,14.0,14.0
64612799,14.0,14.0
64612960,14.0,14.0
64613641,14.0,14.0
64614615,14.0,14.0
64615911,14.0,14.0
64616549,14.0,14.0
64617295,14.0,14.0
64617309,14.0,14.0
64618232,14.0,14.0
64618864,14.0,14.0
64619060,14.0,14.0
64619574,14.0,14.0
64619626,14.0,14.0
64619755,14.0,14.0
64620720,14.0,14.0
64621293,14.0,14.0
64622231,14.0,14.0
64622751,14.0,14.0
64622752,14.0,14.0
64624752,14.0,14.0
64624754,14.0,14.0
64624875,14.0,14.0
64625245,14.0,14.0
64625802,14.0,14.0
64626556,14.0,14.0
64627302,14.0,14.0
64628685,14.0,14.0
64628687,14.0,14.0
64629157,14.0,14.0
64629353,14.0,14.0
64630197,14.0,14.0
64630569,14.0,14.0
64630821,14.0,14.0
64631617,14.0,14.0
64631752,14.0,14.0
64632539,14.0,14.0
64632674,14.0,14.0
64632868,14.0,14.0
64633690,14.0,14.0
64633955,14.0,14.0
64634084,14.0,14.0
64634558,14.0,14.0
64634733,14.0,14.0
64635707,14.0,14.0
64636264,14.0,14.0
64636515,14.0,14.0
64637979,14.0,14.0
64638102,14.0,14.0
64638567,14.0,14.0
64639188,14.0,14.0
64639542,14.0,14.0
64639621,14.0,14.0
64640777,14.0,14.0
64642028,14.0,14.0
64642514,14.0,14.0
64642740,14.0,14.0
64643216,14.0,14.0
64643596,14.0,14.0
64644293,14.0,14.0
64644354,14.0,14.0
64644948,14.0,14.0
64645081,14.0,14.0
64645326,14.0,14.0
64645891,14.0,14.0
64646488,14.0,14.0
64647002,14.0,14.0
64647150,14.0,14.0
64648285,14.0,14.0
64648286,14.0,14.0
64648515,14.0,14.0
64648698,14.0,14.0
64649181,14.0,14.0
64649531,14.0,14.0
64650234,14.0,14.0
64650795,14.0,14.0
64651056,14.0,14.0
64651872,14.0,14.0
64652128,14.0,14.0
64652320,14.0,14.0
64652905,14.0,14.0
64653138,14.0,14.0
64654262,14.0,14.0
64654857,14.0,14.0
64655911,14.0,14.0
64656332,14.0,14.0
64656601,14.0,14.0
64656693,14.0,14.0
64657284,14.0,14.0
64658073,14.0,14.0
64658171,14.0,14.0
64658428,14.0,14.0
64658739,14.0,14.0
64660371,14.0,14.0
64660606,14.0,14.0
64661287,14.0,14.0
64661370,14.0,14.0
64661521,14.0,14.0
64662570,14.0,14.0
64662865,14.0,14.0
64663795,14.0,14.0
64663872,14.0,14.0
64664207,14.0,14.0
64664273,14.0,14.0
64665752,14.0,14.0
64665936,14.0,14.0
64666816,14.0,14.0
64667268,14.0,14.0
64667661,14.0,14.0
64668249,14.0,14.0
64668626,14.0,14.0
64668872,14.0,14.0
64669387,14.0,14.0
64670119,14.0,14.0
64670470,14.0,14.0
64670621,14.0,14.0
64670728,14.0,14.0
64671153,14.0,14.0
64672795,14.0,14.0
64673149,14.0,14.0
64673611,14.0,14.0
64674345,14.0,14.0
64674606,14.0,14.0
64675123,14.0,14.0
64675147,14.0,14.0
64676456,14.0,14.0
64676467,14.0,14.0
64676742,14.0,14.0
64676983,14.0,14.0
64677649,14.0,14.0
64677769,14.0,14.0
64678109,14.0,14.0
64678257,14.0,14.0
64679262,14.0,14.0
64680144,14.0,14.0
64680456,14.0,14.0
64681244,14.0,14.0
64682785,14.0,14.0
64682986,14.0,14.0
64683211,14.0,14.0
64683325,14.0,14.0
64684066,14.0,14.0
64684702,14.0,14.0
64685021,14.0,14.0
64685364,14.0,14.0
64686190,14.0,14.0
64686200,14.0,14.0
64687097,14.0,14.0
64687114,14.0,14.0
64687765,14.0,14.0
64688236,14.0,14.0
64688595,14.0,14.0
64689463,14.0,14.0
64689500,14.0,14.0
64689865,14.0,14.0
64690170,14.0,14.0
64690810,14.0,14.0
64691136,14.0,14.0
64691172,14.0,14.0
64691216,14.0,14.0
64691864,14.0,14.0
64692013,14.0,14.0
64692266,14.0,14.0
64692966,14.0,14.0
64693382,14.0,14.0
64693945,14.0,14.0
64694048,14.0,14.0
64695751,14.0,14.0
64695865,14.0,14.0
64696654,14.0,14.0
64697708,14.0,14.0
64698412,14.0,14.0
64698872,14.0,14.0
64699329,14.0,14.0
64699871,14.0,14.0
64700978,14.0,14.0
64701088,14.0,14.0
64702936,14.0,14.0
64703214,14.0,14.0
64704084,14.0,14.0
64704288,14.0,14.0
64704511,14.0,14.0
64705099,14.0,14.0
64705487,14.0,14.0
64706167,14.0,14.0
64706225,14.0,14.0
64706459,14.0,14.0
64706700,14.0,14.0
64707682,14.0,14.0
64708525,14.0,14.0
64708730,14.0,14.0
64708749,14.0,14.0
64709004,14.0,14.0
64709406,14.0,14.0
64710365,14.0,14.0
64710845,14.0,14.0
64711354,14.0,14.0
64712441,14.0,14.0
64713141,14.0,14.0
64713746,14.0,14.0
64715840,14.0,14.0
64716105,14.0,14.0
64716240,14.0,14.0
64716381,14.0,14.0
64716663,14.0,14.0
64717603,14.0,14.0
64717741,14.0,14.0
64718111,14.0,14.0
64718142,14.0,14.0
64718614,14.0,14.0
64719943,14.0,14.0
64720261,14.0,14.0
64720697,14.0,14.0
64721656,14.0,14.0
64723149,14.0,14.0
64723506,14.0,14.0
64724408,14.0,14.0
64724561,14.0,14.0
64725080,14.0,14.0
64725116,14.0,14.0
64725274,14.0,14.0
64725436,14.0,14.0
64725508,14.0,14.0
64725824,14.0,14.0
64726570,14.0,14.0
64728990,14.0,14.0
64730124,14.0,14.0
64730588,14.0,14.0
64730754,14.0,14.0
64731243,14.0,14.0
64731736,14.0,14.0
64732501,14.0,14.0
64733428,14.0,14.0
64733633,14.0,14.0
64735025,14.0,14.0
64735105,14.0,14.0
64735202,14.0,14.0
64736554,14.0,14.0
64737393,14.0,14.0
64737710,14.0,14.0
64739082,14.0,14.0
64739418,14.0,14.0
64739816,14.0,14.0
64740376,14.0,14.0
64740663,14.0,14.0
64741528,14.0,14.0
64741547,14.0,14.0
64742976,14.0,14.0
64743011,14.0,14.0
64743131,14.0,14.0
64743382,14.0,14.0
64744431,14.0,14.0
64745354,14.0,14.0
64745356,14.0,14.0
64745823,14.0,14.0
64745872,14.0,14.0
64746870,14.0,14.0
64748226,14.0,14.0
64748409,14.0,14.0
64749951,14.0,14.0
64750744,14.0,14.0
64752153,14.0,14.0
64752542,14.0,14.0
64752665,14.0,14.0
64753546,14.0,14.0
64754051,14.0,14.0
64754994,14.0,14.0
64755183,14.0,14.0
64755325,14.0,14.0
64756978,14.0,14.0
64759249,14.0,14.0
64759810,14.0,14.0
64760330,14.0,14.0
64760811,14.0,14.0
64762115,14.0,14.0
64762784,14.0,14.0
64762983,14.0,14.0
64763964,14.0,14.0
64764568,14.0,14.0
64765200,14.0,14.0
64765582,14.0,14.0
64766445,14.0,14.0
64766727,14.0,14.0
64767635,14.0,14.0
64767877,14.0,14.0
64769133,14.0,14.0
64769914,14.0,14.0
64770129,14.0,14.0
64774545,14.0,14.0
64775209,14.0,14.0
64777116,14.0,14.0
64781390,14.0,14.0
64781572,14.0,14.0
64783561,14.0,14.0
64784323,14.0,14.0
64785386,14.0,14.0
64785608,14.0,14.0
64786422,14.0,14.0
64787366,14.0,14.0
64787862,14.0,14.0
64788040,14.0,14.0
64789174,14.0,14.0
64789643,14.0,14.0
64789925,14.0,14.0
64790820,14.0,14.0
64791445,14.0,14.0
64791487,14.0,14.0
64792787,14.0,14.0
64793823,14.0,14.0
64795188,14.0,14.0
64795267,14.0,14.0
64796573,14.0,14.0
64796615,14.0,14.0
64797233,14.0,14.0
64798033,14.0,14.0
64798345,14.0,14.0
64798425,14.0,14.0
64799550,14.0,14.0
64799608,14.0,14.0
64801655,14.0,14.0
64801855,14.0,14.0
64802221,14.0,14.0
64802659,14.0,14.0
64803115,14.0,14.0
64803485,14.0,14.0
64803819,14.0,14.0
64803941,14.0,14.0
64805073,14.0,14.0
64805589,14.0,14.0
64805770,14.0,14.0
64806345,14.0,14.0
64807143,14.0,14.0
64808617,14.0,14.0
64809273,14.0,14.0
64810002,14.0,14.0
64810045,14.0,14.0
64810516,14.0,14.0
64811172,14.0,14.0
64811278,14.0,14.0
64812667,14.0,14.0
64812769,14.0,14.0
64812806,14.0,14.0
64813537,14.0,14.0
64813593,14.0,14.0
64814255,14.0,14.0
64814342,14.0,14.0
64815746,14.0,14.0
64815872,14.0,14.0
64816796,14.0,14.0
64817449,14.0,14.0
64819074,14.0,14.0
64819556,14.0,14.0
64819671,14.0,14.0
64820276,14.0,14.0
64821245,14.0,14.0
64821431,14.0,14.0
64821792,14.0,14.0
64821986,14.0,14.0
64822520,14.0,14.0
64823607,14.0,14.0
64823938,14.0,14.0
64824168,14.0,14.0
64824289,14.0,14.0
64824851,14.0,14.0
64825130,14.0,14.0
64825460,14.0,14.0
64826091,14.0,14.0
64826962,14.0,14.0
64827212,14.0,14.0
64827843,14.0,14.0
64829288,14.0,14.0
64830426,14.0,14.0
64830572,14.0,14.0
64831020,14.0,14.0
64831041,14.0,14.0
64831398,14.0,14.0
64832151,14.0,14.0
64832697,14.0,14.0
64832979,14.0,14.0
64833029,14.0,14.0
64833329,14.0,14.0
64833585,14.0,14.0
64833703,14.0,14.0
64834710,14.0,14.0
64834827,14.0,14.0
64835007,14.0,14.0
64835675,14.0,14.0
64835716,14.0,14.0
64835864,14.0,14.0
64836427,14.0,14.0
64837387,14.0,14.0
64837789,14.0,14.0
64838086,14.0,14.0
64838594,14.0,14.0
64838989,14.0,14.0
64839419,14.0,14.0
64841048,14.0,14.0
64843760,14.0,14.0
64844024,14.0,14.0
64844770,14.0,14.0
64844860,14.0,14.0
64845006,14.0,14.0
64845653,14.0,14.0
64846344,14.0,14.0
64846931,14.0,14.0
64847649,14.0,14.0
64847916,14.0,14.0
64848378,14.0,14.0
64849058,14.0,14.0
64850532,14.0,14.0
64850952,14.0,14.0
64851848,14.0,14.0
64852570,14.0,14.0
64854256,14.0,14.0
64854448,14.0,14.0
64854588,14.0,14.0
64855075,14.0,14.0
64856142,14.0,14.0
64857409,14.0,14.0
64857470,14.0,14.0
64859554,14.0,14.0
64859607,14.0,14.0
64859633,14.0,14.0
64860764,14.0,14.0
64861793,14.0,14.0
64863111,14.0,14.0
64863740,14.0,14.0
64865176,14.0,14.0
64865231,14.0,14.0
64865861,14.0,14.0
64866730,14.0,14.0
64867392,14.0,14.0
64868557,14.0,14.0
64869158,14.0,14.0
64870115,14.0,14.0
64871877,14.0,14.0
64872079,14.0,14.0
64873828,14.0,14.0
64875264,14.0,14.0
64875285,14.0,14.0
64876312,14.0,14.0
64876550,14.0,14.0
64877137,14.0,14.0
64878620,14.0,14.0
64879511,14.0,14.0
64879512,14.0,14.0
64880147,14.0,14.0
64881483,14.0,14.0
64882109,14.0,14.0
64883748,14.0,14.0
64884435,14.0,14.0
64884845,14.0,14.0
64886077,14.0,14.0
64886123,14.0,14.0
64887294,14.0,14.0
64887970,14.0,14.0
64888384,14.0,14.0
64889267,14.0,14.0
64889502,14.0,14.0
64891317,14.0,14.0
64891334,14.0,14.0
64891509,14.0,14.0
64891848,14.0,14.0
64893138,14.0,14.0
64893368,14.0,14.0
64894271,14.0,14.0
64896390,14.0,14.0
64896889,14.0,14.0
64898511,14.0,14.0
64898877,14.0,14.0
64899393,14.0,14.0
64899792,14.0,14.0
64900011,14.0,14.0
64900746,14.0,14.0
64900760,14.0,14.0
64901188,14.0,14.0
64902577,14.0,14.0
64902661,14.0,14.0
64904102,14.0,14.0
64904370,14.0,14.0
64905302,14.0,14.0
64905387,14.0,14.0
64905699,14.0,14.0
64906193,14.0,14.0
64906984,14.0,14.0
64907402,14.0,14.0
64907665,14.0,14.0
64908164,14.0,14.0
64909045,14.0,14.0
64909399,14.0,14.0
64911236,14.0,14.0
64911260,14.0,14.0
64911357,14.0,14.0
64911618,14.0,14.0
64911743,14.0,14.0
64912944,14.0,14.0
64913817,14.0,14.0
64914732,14.0,14.0
64916015,14.0,14.0
64916571,14.0,14.0
64916715,14.0,14.0
64917193,14.0,14.0
64917366,14.0,14.0
64917703,14.0,14.0
64919259,14.0,14.0
64919445,14.0,14.0
64919902,14.0,14.0
64920186,14.0,14.0
64921052,14.0,14.0
64921241,14.0,14.0
64921420,14.0,14.0
64922293,14.0,14.0
64922662,14.0,14.0
64923590,14.0,14.0
64924352,14.0,14.0
64924522,14.0,14.0
64925407,14.0,14.0
64925483,14.0,14.0
64925895,14.0,14.0
64926520,14.0,14.0
64927057,14.0,14.0
64927438,14.0,14.0
64928075,14.0,14.0
64928502,14.0,14.0
64928831,14.0,14.0
64929597,14.0,14.0
64929616,14.0,14.0
64930037,14.0,14.0
64930454,14.0,14.0
64930830,14.0,14.0
64931691,14.0,14.0
64932283,14.0,14.0
64933469,14.0,14.0
64933758,14.0,14.0
64933854,14.0,14.0
64934899,14.0,14.0
64935710,14.0,14.0
64935819,14.0,14.0
64936536,14.0,14.0
64937304,14.0,14.0
64937758,14.0,14.0
64938072,14.0,14.0
64938596,14.0,14.0
64939515,14.0,14.0
64939814,14.0,14.0
64940660,14.0,14.0
64941199,14.0,14.0
64941932,14.0,14.0
64942830,14.0,14.0
64943141,14.0,14.0
64944311,14.0,14.0
64944778,14.0,14.0
64944944,14.0,14.0
64945965,14.0,14.0
64946857,14.0,14.0
64947776,14.0,14.0
64947884,14.0,14.0
64948423,14.0,14.0
64948764,14.0,14.0
64949142,14.0,14.0
64949475,14.0,14.0
64949523,14.0,14.0
64949582,14.0,14.0
64949621,14.0,14.0
64950729,14.0,14.0
64950768,14.0,14.0
64951562,14.0,14.0
64951838,14.0,14.0
64952487,14.0,14.0
64952550,14.0,14.0
64952979,14.0,14.0
64953372,14.0,14.0
64953514,14.0,14.0
64955203,14.0,14.0
64955230,14.0,14.0
64955910,14.0,14.0
64956176,14.0,14.0
64956811,14.0,14.0
64957179,14.0,14.0
64957651,14.0,14.0
64957779,14.0,14.0
64958987,14.0,14.0
64959379,14.0,14.0
64960022,14.0,14.0
64960474,14.0,14.0
64962118,14.0,14.0
64962409,14.0,14.0
64962613,14.0,14.0
64962707,14.0,14.0
64963165,14.0,14.0
64963449,14.0,14.0
64963638,14.0,14.0
64964322,14.0,14.0
64965796,14.0,14.0
64965835,14.0,14.0
64966519,14.0,14.0
64967001,14.0,14.0
64967461,14.0,14.0
64967470,14.0,14.0
64967828,14.0,14.0
64968152,14.0,14.0
64968992,14.0,14.0
64969077,14.0,14.0
64969592,14.0,14.0
64969684,14.0,14.0
64970326,14.0,14.0
64970429,14.0,14.0
64970707,14.0,14.0
64970866,14.0,14.0
64971216,14.0,14.0
64971913,14.0,14.0
64972177,14.0,14.0
64972503,14.0,14.0
64973126,14.0,14.0
64973133,14.0,14.0
64974103,14.0,14.0
64974626,14.0,14.0
64974997,14.0,14.0
64975174,14.0,14.0
64975333,14.0,14.0
64975924,14.0,14.0
64976294,14.0,14.0
64976590,14.0,14.0
64978203,14.0,14.0
64978523,14.0,14.0
64979055,14.0,14.0
64979732,14.0,14.0
64980082,14.0,14.0
64980289,14.0,14.0
64981028,14.0,14.0
64981044,14.0,14.0
64981212,14.0,14.0
64981772,14.0,14.0
64981959,14.0,14.0
64982207,14.0,14.0
64982484,14.0,14.0
64983193,14.0,14.0
64983571,14.0,14.0
64985456,14.0,14.0
64985530,14.0,14.0
64985542,14.0,14.0
64985983,14.0,14.0
64986916,14.0,14.0
64987370,14.0,14.0
64987568,14.0,14.0
64987759,14.0,14.0
64988177,14.0,14.0
64989573,14.0,14.0
64989628,14.0,14.0
64989955,14.0,14.0
64990769,14.0,14.0
64991055,14.0,14.0
64991361,14.0,14.0
64991479,14.0,14.0
64991882,14.0,14.0
64991974,14.0,14.0
64993949,14.0,14.0
64994009,14.0,14.0
64994347,14.0,14.0
64994766,14.0,14.0
64995013,14.0,14.0
64995575,14.0,14.0
64996106,14.0,14.0
64996692,14.0,14.0
64997677,14.0,14.0
